SMILES,y_pred_adjust,CAS,Anti
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)C=CC(=O)O,0.042681012,1967,0
COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,0.00075523724,1965,0
COCCC(=O)c1c2c(N3CCN(C)CC3)ncnc2n2ccccc12,0.12742083,1964,0
COCC1c2nnn(C)c2CCN1C(=O)Cc1ccc(F)cc1OC,0.006940123,1963,0
COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,0.0040666102,1961,0
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,0.97537,1960,0
COCC(=O)N1CCc2cc(C(=O)O)c(-c3ccnn3C)nc2CC1,0.032571513,1959,0
COCC(=O)N1CCC2(CCC2NS(=O)(=O)c2ccccc2)CC1,0.0118126245,1958,0
COCC(=O)N1CCC2(CC1)COc1ccccc1S(=O)(=O)N(CC1CC1)C2,0.032253824,1957,0
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,0.00026130563,1956,0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.6282174,1955,0
COc1ncccc1CN1CCc2cc(C(=O)O)c(C)nc2CC1,0.032828044,1954,0
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.6289682,1953,0
COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0.020297809,1952,0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,0.00011049595,1950,0
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,0.00035620676,1949,0
COc1ccccc1OCC(O)COC(N)=O,0.045153465,1948,0
COc1ccccc1OCC(O)CO,0.00835013,1947,0
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl,0.022200797,1946,0
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1.Cl,0.007565221,1944,0
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,0.0107878335,1943,0
COc1ccccc1CN1CCC2(CC1)CC(NS(C)(=O)=O)CCO2,0.0025212588,1942,0
COc1ccccc1CN1CCC2(CC1)CC(NS(=O)(=O)C1CC1)CCO2,0.003965386,1941,0
COc1ccccc1-c1cc(=O)c2c(OC)cccc2o1,0.010659453,1940,0
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,0.042758193,1939,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1.Cl,0.9245834,1938,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1.Cl,0.9166164,1937,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,0.8038197,1936,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.986382,1935,0
COc1cccc(OC)c1O,0.15173712,1934,0
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],0.51303065,1933,0
COc1cccc(NC(=O)c2c3c(N4CCN(C)CC4)ncnc3n3ccccc23)c1,0.048497204,1931,0
COc1cccc(CN2CCC3(CCN(S(=O)(=O)C4CC4)C3)C2=O)c1,0.005500216,1930,0
COc1cccc(CN2CC[C@]3(C2)C[C@H](NS(=O)(=O)C2CC2)C3)c1,0.0032867626,1929,0
COc1cccc(CN2C[C@@H]3C[C@H](C(=O)Nc4ccccc4)[C@@H](C2)O3)c1,0.0072085485,1928,0
COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,0.039374266,1926,0
COc1cccc(C=O)c1OC,0.13967806,1925,0
COc1cccc(C(=O)c2ccccc2)c1,0.03408931,1924,0
COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O,0.07482268,1923,0
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,0.010272223,1922,0
COc1ccc2cccc(CCNC(C)=O)c2c1,0.02033638,1921,0
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],0.47172043,1920,0
COc1ccc2cc(CCC(C)=O)ccc2c1,0.040067233,1917,0
COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.00828087,1916,0
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,0.0028377627,1915,0
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,0.30677047,1913,0
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,0.08761927,1912,0
COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12,0.032918714,1911,0
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2=O,0.0036928705,1910,0
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(O)c1)C2=O,0.0052948087,1909,0
COc1ccc2c(c1)OCC(Cc1ccc(O)c(OC)c1)C2=O,0.0051645013,1908,0
COc1ccc2c(c1)OCC(=Cc1ccc(OC)c(O)c1)C2=O,0.0060810167,1907,0
COc1ccc2c(c1)OC1COc3cc(OC)c(OC)cc3C1C2=O,0.007551021,1906,0
COc1ccc2c(c1)OC1c3ccc(OC)cc3OCC21,0.005628202,1905,0
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.027297145,1904,0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.09160791,1903,0
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,0.058050543,1902,0
COc1ccc2c(c1)[nH]c1c(C)nccc12,0.14061972,1901,0
COc1ccc2c(C)cc(=O)oc2c1,0.19651431,1900,0
COc1ccc2c(=O)cc(-c3ccccc3OC)oc2c1,0.0143748475,1898,0
COc1ccc2c(=O)cc(-c3ccccc3)oc2c1OC,0.011147651,1897,0
COc1ccc2c(=O)c(OC)c(-c3ccccc3)oc2c1,0.007590376,1896,0
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.020445459,1895,0
COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1,0.011439528,1894,0
COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,0.010805346,1892,0
COc1ccc(OC)c(C(O)C(C)N)c1.Cl,0.006173066,1891,0
COc1ccc(O)cc1,0.1744533,1890,0
COc1ccc(O)c(C(C)(C)C)c1,0.07615951,1889,0
COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,0.08514164,1887,0
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,0.12991627,1886,0
COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl,0.009283516,1883,0
COc1ccc(CN2C3(CCN(C(=O)N4CCOCC4)C3)c3ccccc3S2(=O)=O)cc1,0.012272755,1881,0
COc1ccc(CN2C[C@@H]3C[C@H](C(=O)Nc4ccccc4)[C@@H](C2)O3)cc1,0.0072828005,1880,0
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)C=CC(=O)O,0.014809906,1878,0
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.026560366,1877,0
COc1ccc(CCNC(=O)N2CC[C@@H]3Oc4ccccc4S(=O)(=O)N[C@@H]3CC2)cc1,0.018675251,1876,0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,0.23277453,1875,0
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,0.010511222,1874,0
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,0.7373258,1873,0
COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,0.45346457,1872,0
COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1.Cl.Cl,0.11916616,1871,0
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1.Cl,0.06391258,1869,0
COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1,0.0012611151,1867,0
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,0.0034961,1865,0
COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,0.012918503,1864,0
COc1ccc(-c2coc3cc(OC)ccc3c2=O)c(O)c1,0.014901094,1863,0
COc1ccc(-c2coc3cc(OC)cc(OC)c3c2=O)cc1,0.0055347793,1862,0
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,0.024707327,1860,0
COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1OC,0.010954176,1859,0
COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O,0.021776825,1858,0
COc1ccc(-c2coc3cc(O)cc(OC)c3c2=O)cc1,0.011322169,1857,0
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0.020706851,1856,0
COc1ccc(-c2coc3c(OC)c(OC)cc(O)c3c2=O)cc1,0.005177317,1855,0
COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,0.0072327666,1854,0
COc1ccc(C2COc3c(ccc(O)c3OC)C2)c(OC)c1O,0.009641808,1853,0
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0.0009614959,1852,0
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,0.0006766097,1851,0
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,0.0067278687,1848,0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,0.0028337906,1847,0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,0.0015848007,1845,0
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0.03782652,1844,0
COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,0.01297062,1842,0
COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(OC)c3o2)c(OC)c1,0.0034654387,1841,0
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0.010008259,1840,0
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,0.025931658,1839,0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,0.123273835,1837,0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,0.0016249801,1836,0
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0.004779351,1833,0
COc1ccc(C=O)cc1,0.16395846,1832,0
COc1ccc(C=CC(=O)O)cc1OC,0.027436774,1831,0
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,0.0026201522,1830,0
COc1ccc(C=CC(=O)c2ccccc2)cc1,0.01394414,1829,0
COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,0.017828118,1828,0
COc1ccc(C=CC(=O)c2cc(O)ccc2O)cc1,0.016052065,1827,0
COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,0.010274817,1825,0
COc1ccc(C(C)=O)c(O)c1,0.14686465,1824,0
COc1ccc(C(=O)O)cc1OC,0.057005893,1823,0
COc1ccc(C(=O)O)cc1,0.061379757,1822,0
COc1ccc(C(=O)O)c(O)c1OC,0.07030906,1821,0
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,0.15120912,1820,0
COc1ccc(C(=O)N2CCCC2=O)cc1,0.04533724,1819,0
COc1ccc(C(=O)CCC(=O)O)c2ccccc12,0.015472977,1818,0
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,0.0017047981,1817,0
COc1ccc(C(=O)c2ccccc2)c(O)c1,0.035006884,1815,0
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,0.028943043,1814,0
COc1ccc(C(=O)C=Cc2ccccc2)cc1,0.014110077,1813,0
COc1cc2occc2c2oc(=O)ccc12,0.18332748,1812,0
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,0.00110865,1810,0
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl,0.07467144,1809,0
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl,0.06537249,1808,0
COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,0.13098682,1807,0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,0.00048348322,1806,0
COc1cc2ccc(=O)oc2c2ccoc12,0.18634577,1805,0
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C.Cl.O.O.O.O.O.[Cl-],0.0045795427,1803,0
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1cccc(c1)Oc1ccc(c(O)c1)CC3N(C)CC2)N(C)CC4.Cl.Cl,0.1081766,1802,0
COc1cc2c(cc1OC)Cc1cc(OC)c(OC)cc1Cc1cc(OC)c(OC)cc1C2,0.00034356536,1800,0
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,0.015051471,1798,0
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],0.82448596,1797,0
COc1cc2c(cc1OC)-c1c(oc3cc4c(cc3c1=O)CCO4)CO2,0.008688084,1795,0
COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)OC(C)(C)C=C4)CO2,0.0008447712,1794,0
COc1cc2c(cc1OC)C1C(=O)c3ccc4oc(C(C)C)cc4c3OC1CO2,0.0038762013,1793,0
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,0.023625841,1792,0
COc1cc2c(cc1OC)C1C(=O)c3c(O)cc4c(c3OC1CO2)C=CC(C)(C)O4,0.0039661243,1790,0
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.62952065,1789,0
COc1cc2c(cc1OC)C(C)NCC2,0.003781173,1788,0
COc1cc2c(cc1OC)C(=O)OC2,0.08699364,1787,0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,0.09216448,2753,1
COc1cc2c(cc1O)CCNC2C,0.0038099918,1786,0
COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C,0.045888606,1785,0
COc1cc2c(cc1-c1coc3c4c(ccc3c1=O)OC(C)(C)CC4)OCO2,0.0020644749,1784,0
COc1cc2c(cc1-c1coc3c4c(c(OC)cc3c1=O)OC(C)(C)CC4)OCO2,0.0009109427,1783,0
COc1cc2c(cc1C=O)OCO2,0.1433735,1781,0
COc1cc2c(c3ccccc13)OC(C)(C)C=C2,0.04581422,1780,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0.0046242457,1779,0
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,0.006491897,1778,0
COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(C=CC(C)C(C6CCCCC6)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,3.342512e-06,1776,0
COC1CC(OC2C(C)=CCC3CC(CC4(CCC(C)C(C5CCCCC5)O4)O3)OC(=O)C3C=C(C)C(=NO)C4OCC(=CC=CC2C)C34O)OC(C)C1O,4.856134e-05,1775,0
COc1cc(OC)c2ccc(=O)oc2c1,0.17637384,1774,0
COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C,0.3891627,1772,0
COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,0.0048044147,1771,0
COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,0.010232411,1770,0
COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,0.0021442755,1768,0
COc1cc(OC)c(OC)cc1C=O,0.12622336,1767,0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,0.0319448,1765,0
COc1cc(O)cc(OC)c1OC,0.13938843,1763,0
COc1cc(O)cc(O)c1C(=O)c1ccccc1,0.030833617,1762,0
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,0.012177133,1761,0
COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,0.03852703,1760,0
COc1cc(O)c2c(=O)c3cc(OC)c(OC)cc3oc2c1,0.01961553,1759,0
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,0.0030540049,1758,0
COc1cc(O)c2c(=O)c(O)c(-c3ccccc3)oc2c1,0.00769438,1757,0
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,0.011817436,1756,0
COc1cc(O)c(C(C)=O)c(OC)c1,0.12818928,1755,0
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,0.32609573,1754,0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0.6010876,1752,0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.6160054,1751,0
COc1cc(N2CCc3cc(C(=O)O)c(C)nc3CC2)ncn1,0.020836364,1750,0
COc1cc(N2C[C@H]3COC[C@@]3(COc3ncccc3F)C2)ncn1,0.008024775,1749,0
COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,0.00090979255,1747,0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.8241587,2752,1
COc1cc(CC=Cc2ccccc2)c(OC)cc1O,0.015437868,1746,0
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,0.002085852,1745,0
COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC,0.056412693,1744,0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.04160981,1742,0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.02932957,1741,0
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.032121796,1740,0
COc1cc(C=O)ccc1O,0.17443605,1739,0
COc1cc(C=O)cc(OC)c1OC,0.12953827,1738,0
COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,0.034096908,1737,0
COc1cc(C=CC(N)=O)cc(OC)c1OC,0.24227037,1736,0
COc1cc(C=CC(=O)O)ccc1O,0.033154923,1735,0
COc1cc(C=CC(=O)O)cc(OC)c1O,0.032007072,1733,0
COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,0.010987203,1732,0
COc1cc(C=CC(=O)N2CCC=CC2=O)cc(OC)c1OC,0.08157174,1731,0
COc1cc(C=CC(=O)C=C(O)C=Cc2ccc(O)c(OC)c2)ccc1O,0.0018707963,1730,0
COc1cc(C)c2c(=O)c(-c3ccccc3)coc2c1,0.016184876,1729,0
COc1cc(C)c(C=CC=CC=CC=CC(=O)O)c(C)c1C,0.008157363,1728,0
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,0.0026482341,1727,0
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1,0.0066458327,1726,0
COc1cc(C)c(C(=O)O)c(OC(C)=O)c1,0.059220612,1725,0
COc1cc(C)c(C(=O)O)c(O)c1,0.07341572,1724,0
COc1cc(C(C)=O)ccc1O,0.14809774,1723,0
COc1cc(C(C)=O)cc(OC)c1O,0.13193583,1722,0
COc1cc(C(=S)N2CCOCC2)ccc1O,0.019805362,1721,0
COc1cc(C(=O)O)cc(OC)c1O,0.071569346,1719,0
COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0.0023030073,1718,0
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,0.19131288,1717,0
COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,0.0023800137,1716,0
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,0.021302408,1715,0
COc1c2occc2cc2ccc(=O)oc12,0.19297245,1714,0
COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12,0.0040623555,1712,0
COc1c2ccoc2cc2oc(C)cc(=O)c12,0.13337222,1711,0
COc1c2ccoc2cc2oc(=O)ccc12,0.21419227,1710,0
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.9689316,2751,1
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.9789115,2750,1
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.9931666,2749,1
COc1c(OC)c2occc2c2oc(=O)ccc12,0.123802185,1705,0
COC1C(OC(N)=O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],0.033722274,1704,0
COc1c(O)cccc1O,0.19243774,1703,0
COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,0.0005201084,1702,0
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,0.373437,1701,0
COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,0.9459503,1699,0
COC1C(O)C(O)C(O)C(O)C1O,0.0034199955,1697,0
COC1C(O)C(C)OC(OC2CCC3(C)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C1O,0.0002822116,1695,0
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.9932579,2748,1
COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,0.9955051,2747,1
COc1c(Cl)c(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1Cl,0.052800238,1694,0
COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,0.012152962,1692,0
COc1c(-c2ccccc2)oc2c(ccc3ccoc32)c1=O,0.0038642627,1691,0
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.26261553,1690,0
COC1C(C(=O)O)OC(C)C(O)C1O.COC1OC(C(=O)O)C(O)C(O)C1O,0.0063906033,1688,0
COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0.00016384231,1687,0
COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,0.005298167,1686,0
COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,0.016091296,1685,0
COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C,0.023629062,1684,0
COC1=CC(=O)OC(C=Cc2ccccc2)C1,0.009068619,1683,0
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0.22863653,1682,0
COC1=CC(=O)c2ccccc2C1=O,0.08100346,1681,0
COC1=CC(=O)C(O)=CC1=CC=Cc1ccccc1,0.014298741,1680,0
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0.00051798153,1678,0
COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O,1.4441437e-13,1677,0
COC1=C(O)C(=O)c2c(cc3oc(C(C)=O)c(O)c3c2O)C1=O,0.29328904,1676,0
COC1=C(CC=C(C)C)C(=O)c2ccccc2C1=O,0.012815085,1675,0
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0.665593,2803,1
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,0.9072362,2804,1
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+],0.95377755,2745,1
COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC21.[Na+],0.9542697,2744,1
COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0.99542254,2743,1
COC1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)COC21.[Na+].[Na+],0.9780587,2742,1
COC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],0.22113511,1673,0
COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,0.018985998,1672,0
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,0.008775383,1671,0
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,0.02017938,1670,0
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,0.009685952,1669,0
